gene,ensembl_id,tissue_breadth,max_tpm,median_tpm_all
CH507-154B10.2,ENSG00000280018,0,0.504386,0.04240865
WFDC13,ENSG00000168634,0,0.935139,0.0177371
CH507-236L23.4,ENSG00000279477,0,0.0,0.0
RP13-379O24.2,ENSG00000260542,0,0.38362,0.0
RP13-30A9.1,ENSG00000232121,0,0.138866,0.0
RP11-1030E3.2,ENSG00000274930,0,0.0571789,0.0
MIR4533,ENSG00000266140,0,0.0,0.0
CTD-2026J24.1,ENSG00000276473,0,0.316886,0.0
RP11-507B12.2,ENSG00000259616,0,0.677822,0.04063345
RP11-259A24.1,ENSG00000259530,0,0.265253,0.0
LINC00686,ENSG00000237687,0,0.0,0.0
RP11-162I7.2,ENSG00000271195,0,0.0,0.0
BOD1P1,ENSG00000263460,0,0.0,0.0
RP11-16B9.1,ENSG00000259564,0,0.748982,0.0
CDC27P2,ENSG00000237447,0,0.0,0.0
RPL21P127,ENSG00000243720,0,0.0805668,0.0
IGLJCOR18,ENSG00000265243,0,0.0,0.0
TTTY13,ENSG00000184991,0,0.355795,0.0
RNA5SP394,ENSG00000201086,0,0.0,0.0
RNU6-1021P,ENSG00000200132,0,0.0,0.0
NPM1P47,ENSG00000259466,0,0.400282,0.0
AC092066.6,ENSG00000236807,0,0.0,0.0
ELOCP5,ENSG00000271123,0,0.0,0.0
OR4K7P,ENSG00000265340,0,0.153083,0.0
RPL31P59,ENSG00000240364,0,0.0,0.0
CDY10P,ENSG00000226042,0,0.0,0.0
OR4K8P,ENSG00000266693,0,0.103145,0.0
RP11-838N2.5,ENSG00000266578,0,0.786502,0.0
PCMTD1P1,ENSG00000226061,0,0.0,0.0
SNX19P3,ENSG00000264570,0,0.0922235,0.0
USP9YP3,ENSG00000237023,0,0.0,0.0
AC010141.8,ENSG00000227989,0,0.0,0.0
RP11-39M21.2,ENSG00000259575,0,0.643534,0.0
CH507-42P11.3,ENSG00000279769,0,0.0,0.0
CH507-42P11.2,ENSG00000280013,0,0.0,0.0
RP1-85D24.2,ENSG00000271309,0,0.0,0.0
FEM1AP2,ENSG00000265296,0,0.591521,0.0215749
LONRF2P1,ENSG00000266605,0,0.126485,0.0
SNORA37,ENSG00000207233,0,0.0791511,0.0
RP1-85D24.3,ENSG00000271365,0,0.0,0.0
RP11-710M11.1,ENSG00000266373,0,0.159964,0.0
C2ORF27AP1,ENSG00000273693,0,0.13849,0.0
RBMY1B,ENSG00000242875,0,0.0,0.0
GRAMD4P7,ENSG00000266242,0,0.39025,0.0
RP1-85D24.4,ENSG00000273858,0,0.0,0.0
RNA5-8SP6,ENSG00000251705,0,0.0,0.0
AC010141.6,ENSG00000228257,0,0.0,0.0
CYCSP38,ENSG00000259513,0,0.429798,0.0
MIR8085,ENSG00000284258,0,0.0,0.0
RBMY1A1,ENSG00000234414,0,0.347274,0.0
AC010970.2,ENSG00000225840,0,0.0354508,0.0
RN7SL39P,ENSG00000241223,0,0.0,0.0
RNA5SP397,ENSG00000212625,0,0.0,0.0
RPLP0P11,ENSG00000239780,0,0.0311189,0.0
RP11-554D20.2,ENSG00000273792,0,0.546858,0.1172185
USP9YP8,ENSG00000229416,0,0.0,0.0
VN1R74P,ENSG00000273732,0,0.0,0.0
RNA5SP485,ENSG00000201923,0,0.0,0.0
CH507-145C22.1,ENSG00000278903,0,0.0406925,0.009065955
AC007322.5,ENSG00000227444,0,0.0,0.0
MIR190A,ENSG00000211137,0,0.0,0.0
RN7SL307P,ENSG00000243338,0,0.0,0.0
RP11-61D1.3,ENSG00000283613,0,0.126493,0.0
RP11-325E5.4,ENSG00000259545,0,0.0666964,0.0
RP11-244F12.1,ENSG00000259394,0,0.273704,0.0499139
AC006987.5,ENSG00000235691,0,0.0,0.0
U2AF1L5,ENSG00000275895,0,0.738025,0.37541800000000003
RP11-69G7.1,ENSG00000259672,0,0.720258,0.0
RP11-61D1.2,ENSG00000264564,0,0.600483,0.0
RP13-30A9.2,ENSG00000229882,0,0.216936,0.0
MIR4716,ENSG00000264210,0,0.0,0.0
NDUFAF4P1,ENSG00000259467,0,0.271087,0.0
RP11-1157N2__B.2,ENSG00000265737,0,0.261519,0.0
MIR3156-2,ENSG00000265499,0,0.0,0.0
RP11-289E15.1,ENSG00000267428,0,0.228301,0.0
CH507-152C13.4,ENSG00000280346,0,0.0,0.0
RNA5SP518,ENSG00000251766,0,0.0,0.0
AC006987.4,ENSG00000235193,0,0.0,0.0
CH507-152C13.5,ENSG00000279226,0,0.0,0.0
WFDC8,ENSG00000158901,0,0.265978,0.0
RBMY1E,ENSG00000242389,0,0.585349,0.0
RNU6-1210P,ENSG00000200645,0,0.0,0.0
MIR3646,ENSG00000266151,0,0.0,0.0
MGC15885,ENSG00000259458,0,0.395372,0.0
DUX4L31,ENSG00000231411,0,0.0,0.0
GTF2IP8,ENSG00000276318,0,0.697568,0.0
CDY11P,ENSG00000230029,0,0.0,0.0
LINC01669,ENSG00000280191,0,0.0,0.0
OFD1P16Y,ENSG00000277519,0,0.0,0.0
RNA5SP458,ENSG00000251997,0,0.0,0.0
AC006987.6,ENSG00000226975,0,0.0,0.0
AC007322.1,ENSG00000229725,0,0.0,0.0
CH507-42P11.6,ENSG00000280179,0,0.081808,0.0140122
RNA5SP519,ENSG00000252289,0,0.0,0.0
LLNLR-276H7.1,ENSG00000280023,0,0.820717,0.0
RP11-299H22.7,ENSG00000260957,0,0.169309,0.0
RBMY1D,ENSG00000244395,0,0.0,0.0
MIR8067,ENSG00000277919,0,0.0,0.0
AC007322.3,ENSG00000251618,0,0.0,0.0
MIR6085,ENSG00000275451,0,0.0,0.0
CH507-24F1.2,ENSG00000275496,0,0.0386951,0.00735914
CH507-145C22.2,ENSG00000280019,0,0.0,0.0
CH507-254M2.4,ENSG00000279709,0,0.0,0.0
HMGN1P26,ENSG00000259557,0,0.327973,0.0
RP11-435J9.2,ENSG00000274340,0,0.94955,0.184002
RP11-295H24.3,ENSG00000259531,0,0.764353,0.1602115
AC017019.1,ENSG00000232617,0,0.0,0.0
CTD-2017F17.1,ENSG00000275332,0,0.620175,0.176406
TSPY16P,ENSG00000226223,0,0.0,0.0
RNA5SP459,ENSG00000252437,0,0.0,0.0
RNU6-639P,ENSG00000206801,0,0.0,0.0
RP11-429E11.3,ENSG00000179253,0,0.382562,0.0
LINC02206,ENSG00000259289,0,0.109982,0.0
UPK1A-AS1,ENSG00000226510,0,0.898395,0.0
RP11-720L2.2,ENSG00000265477,0,0.0,0.0
HMGN2P47,ENSG00000259246,0,0.301242,0.0
RP5-827E24.1,ENSG00000277270,0,0.773095,0.037679000000000004
RP11-342M21.2,ENSG00000259202,0,0.774042,0.0
CH507-338C24.3,ENSG00000279967,0,0.0,0.0
CH507-513H4.1,ENSG00000278996,0,0.0493923,0.0
LINC00279,ENSG00000232348,0,0.232971,0.0
RP11-17E15.1,ENSG00000275866,0,0.0,0.0
WI2-8325B5.1,ENSG00000276786,0,0.0,0.0
ZNF736P10Y,ENSG00000216824,0,0.0,0.0
RPS24P16,ENSG00000242634,0,0.12123,0.0
MIR6724-1,ENSG00000275950,0,0.0,0.0
RN7SL836P,ENSG00000241226,0,0.0,0.0
RP11-720L2.4,ENSG00000264514,0,0.0,0.0
PRNA,ENSG00000275664,0,0.0,0.0
MIR3648-1,ENSG00000275708,0,0.0,0.0
TRIM60P3Y,ENSG00000227830,0,0.0,0.0
MTND2P3,ENSG00000234850,0,0.0,0.0
KCNE1B,ENSG00000276289,0,0.510427,0.02100525
RP5-827L5.2,ENSG00000229755,0,0.151741,0.0
RP11-798K3.4,ENSG00000259437,0,0.147754,0.0
MIR4512,ENSG00000266589,0,0.0,0.0
RP11-769O8.3,ENSG00000264635,0,0.925495,0.269642
SNORD18B,ENSG00000202529,0,0.0,0.0
MTND5P40,ENSG00000259593,0,0.0,0.0
RBMY2FP,ENSG00000243040,0,0.632567,0.0
CH507-338C24.1,ENSG00000277991,0,0.0,0.0
SMIM11B,ENSG00000273590,0,0.0,0.0
SNORD18A,ENSG00000200623,0,0.0,0.0
RP11-769O8.1,ENSG00000266171,0,0.792145,0.24945050000000002
MIR6088,ENSG00000275726,0,0.0,0.0
CH507-396I9.7,ENSG00000277277,0,0.0,0.0
CH507-396I9.3,ENSG00000278961,0,0.0,0.0
RP11-315O8.1,ENSG00000259743,0,0.0,0.0
RP11-806L2.5,ENSG00000263727,0,0.426422,0.0
MAP1LC3P,ENSG00000267647,0,0.149199,0.0
RP11-718O11.1,ENSG00000259200,0,0.145778,0.0
TTTY25P,ENSG00000259247,0,0.135666,0.0
RP11-11M20.2,ENSG00000235018,0,0.279085,0.0
LINC01929,ENSG00000267013,0,0.24044,0.0
RP11-321F6.2,ENSG00000274995,0,0.305472,0.0
RP11-622C24.1,ENSG00000270490,0,0.171238,0.0
TYMSP2,ENSG00000267190,0,0.0723864,0.0
RN7SKP146,ENSG00000222174,0,0.374142,0.0
MIR642A,ENSG00000207773,0,0.0,0.0
MIR3687-1,ENSG00000277437,0,0.0,0.0
RP11-254G11.1,ENSG00000244527,0,0.174952,0.0
AC007274.2,ENSG00000223422,0,0.0,0.0
RBMY2HP,ENSG00000238073,0,0.120751,0.0
RP11-105L10.1,ENSG00000275280,0,0.0,0.0
IL9RP4,ENSG00000262081,0,0.256511,0.0
RNU6-521P,ENSG00000252472,0,0.0,0.0
RBMY1J,ENSG00000226941,0,0.0376297,0.0
MIR548AG2,ENSG00000265617,0,0.0,0.0
ADAD1P2,ENSG00000267511,0,0.0,0.0
RN7SKP282,ENSG00000252633,0,0.0,0.0
FAM166AP6,ENSG00000262181,0,0.152176,0.0
GPR143P,ENSG00000232583,0,0.942934,0.0
HNRNPA1P5,ENSG00000259512,0,0.119336,0.0
DPPA5P2,ENSG00000259427,0,0.142927,0.0
AP005530.2,ENSG00000263305,0,0.0,0.0
RP11-96O20.2,ENSG00000259681,0,0.0,0.0
RPL23AP87,ENSG00000232938,0,0.489756,0.09436495
AC139099.5,ENSG00000262094,0,0.0898647,0.03071685
AC139099.6,ENSG00000262952,0,0.0,0.0
RNA5-8S5,ENSG00000277739,0,0.0,0.0
ATP5JP1,ENSG00000237701,0,0.0621485,0.0
AMELY,ENSG00000099721,0,0.461027,0.0
GOT2P5,ENSG00000233634,0,0.0,0.0
TSPY21P,ENSG00000237902,0,0.0,0.0
TSPY12P,ENSG00000236435,0,0.0,0.0
MTND1P1,ENSG00000226529,0,0.0,0.0
AC007274.5,ENSG00000236690,0,0.0,0.0
CH507-513H4.6,ENSG00000280800,0,0.191419,0.03325615
MTCYBP1,ENSG00000234179,0,0.0,0.0
MTND6P1,ENSG00000223955,0,0.0,0.0
ZNF736P6Y,ENSG00000224634,0,0.0,0.0
TSPY24P,ENSG00000215601,0,0.0,0.0
RP11-151E14.1,ENSG00000261035,0,0.0,0.0
MIR6724-2,ENSG00000274060,0,0.0,0.0
RBMY2KP,ENSG00000225809,0,0.0,0.0
RBMY2JP,ENSG00000227204,0,0.0267501,0.0
ZNF736P9Y,ENSG00000239893,0,0.689714,0.0
ZNF736P7Y,ENSG00000241200,0,0.0,0.0
BPY2DP,ENSG00000229745,0,0.0,0.0
ZNF736P8Y,ENSG00000244246,0,0.0,0.0
RP11-108F14.1,ENSG00000273863,0,0.0,0.0
RPL27AP,ENSG00000215467,0,0.67623,0.0
ZNF92P1Y,ENSG00000215603,0,0.0629099,0.0
RP11-109F19.1,ENSG00000278854,0,0.0,0.0
TTTY16,ENSG00000225520,0,0.716007,0.0
RP11-683L23.6,ENSG00000274446,0,0.259242,0.0
RNU1-109P,ENSG00000206687,0,0.0,0.0
TSPY22P,ENSG00000229940,0,0.0936103,0.0
RP11-288C17.3,ENSG00000263396,0,0.17758,0.0
TSPY3,ENSG00000228927,0,0.528836,0.0
FAM197Y6,ENSG00000237802,0,0.0,0.0
TSPY7P,ENSG00000188656,0,0.0,0.0
RP11-628M2.1,ENSG00000279268,0,0.0,0.0
RNU6-686P,ENSG00000201709,0,0.0,0.0
FAM197Y7,ENSG00000228383,0,0.027434,0.0
TSPY8,ENSG00000229549,0,0.273565,0.0
SNORA24,ENSG00000206903,0,0.0,0.0
FAM197Y8,ENSG00000225560,0,0.0384166,0.0
RN7SKP72,ENSG00000199197,0,0.0,0.0
RP11-349G13.2,ENSG00000259346,0,0.189685,0.0
TSPY4,ENSG00000233803,0,0.0991644,0.0
TTTY6B,ENSG00000131548,0,0.0,0.0
TTTY20,ENSG00000232808,0,0.0,0.0
RBMY1F,ENSG00000169800,0,0.258131,0.0
RP11-441G8.1,ENSG00000275310,0,0.0,0.0
CTD-2050N2.1,ENSG00000259221,0,0.0894193,0.0
RBMY1A3P,ENSG00000197038,0,0.235823,0.0
RP11-349G13.3,ENSG00000270690,0,0.294332,0.0701408
TSPY23P,ENSG00000229159,0,0.0,0.0
RP11-349G13.1,ENSG00000259232,0,0.447954,0.06099145
FAM197Y5,ENSG00000225516,0,0.0,0.0
FAM197Y4,ENSG00000274196,0,0.0,0.0
TTTY19,ENSG00000232419,0,0.367419,0.0
RP11-296E23.2,ENSG00000265948,0,0.0,0.0
RNU6-120P,ENSG00000251886,0,0.0,0.0
EXOGP1,ENSG00000263748,0,0.0,0.0
RPS16P9,ENSG00000242675,0,0.353838,0.0
TSPY25P,ENSG00000234110,0,0.0,0.0
RBMY3AP,ENSG00000231436,0,0.206501,0.0
RP11-325L12.5,ENSG00000270218,0,0.151457,0.0
AC007359.6,ENSG00000236951,0,0.0,0.0
TSPY15P,ENSG00000236786,0,0.143122,0.0
RP11-142J21.2,ENSG00000259740,0,0.0,0.0
CTD-2533G20.1,ENSG00000264189,0,0.0,0.0
FAM197Y1,ENSG00000224336,0,0.0,0.0
FAM197Y2,ENSG00000234803,0,0.0263849,0.0
TSPY6P,ENSG00000270073,0,0.502783,0.0
RP11-161I6.2,ENSG00000263745,0,0.338316,0.0
FAM197Y3,ENSG00000230066,0,0.0,0.0
CTD-2015H3.1,ENSG00000264080,0,0.172583,0.0
CTD-2015H3.2,ENSG00000266450,0,0.0,0.0
RP11-142J21.1,ENSG00000259360,0,0.261173,0.0
CH507-236L23.3,ENSG00000279303,0,0.0,0.0
RP11-699A5.2,ENSG00000265984,0,0.708928,0.0
CH507-254M2.5,ENSG00000279647,0,0.0,0.0
HNRNPA1P3,ENSG00000226188,0,0.184184,0.0
TSPY9P,ENSG00000238074,0,0.825109,0.0
RBMY2UP,ENSG00000225615,0,0.0,0.0
CTC-450M9.1,ENSG00000268764,0,0.479579,0.0644602
ELOCP4,ENSG00000232924,0,0.0,0.0
OFD1P3Y,ENSG00000231988,0,0.0,0.0
SPINT5P,ENSG00000168630,0,0.0,0.0
RN7SKP101,ENSG00000223308,0,0.0,0.0
RP11-672L10.5,ENSG00000264179,0,0.0,0.0
MIR320C1,ENSG00000221493,0,0.0,0.0
MIR4320,ENSG00000283343,0,0.0,0.0
RNU6-1014P,ENSG00000238456,0,0.0,0.0
MIR4311,ENSG00000263512,0,0.0,0.0
CH507-254M2.2,ENSG00000276077,0,0.033883,0.01010519
AC007967.4,ENSG00000230025,0,0.0,0.0
RP11-373F14.1,ENSG00000273731,0,0.0,0.0
AC007967.3,ENSG00000173357,0,0.0895719,0.0
AC007967.2,ENSG00000228207,0,0.0,0.0
BOLA2P1,ENSG00000266575,0,0.0,0.0
CH507-338C24.2,ENSG00000279177,0,0.0,0.0
SNORD11,ENSG00000238819,0,0.0,0.0
SCARNA14,ENSG00000252712,0,0.0,0.0
TTTY11,ENSG00000180910,0,0.0538021,0.0
ATP5J2P6,ENSG00000261102,0,0.0,0.0
RPL35AP32,ENSG00000243404,0,0.6911,0.17907299999999998
TTTY5,ENSG00000215560,0,0.0980608,0.0
HNRNPA1P44,ENSG00000249271,0,0.12919,0.0
RP11-16E23.4,ENSG00000259924,0,0.983316,0.167752
USP9YP22,ENSG00000224408,0,0.0,0.0
COX6CP3,ENSG00000266251,0,0.0,0.0
RN7SL310P,ENSG00000240663,0,0.612979,0.0
RNU6-19P,ENSG00000207449,0,0.0,0.0
RP11-78F17.3,ENSG00000263505,0,0.0819573,0.0
R3HDML,ENSG00000101074,0,0.576171,0.0
RP11-78F17.1,ENSG00000263551,0,0.410278,0.0
USP9YP4,ENSG00000238154,0,0.0,0.0
AC002398.12,ENSG00000267328,0,0.0,0.0
RP11-689C9.1,ENSG00000272461,0,0.0542164,0.0
RBMY1KP,ENSG00000229234,0,0.0,0.0
RP11-90J19.1,ENSG00000284540,0,0.200869,0.0
CTB-102L5.7,ENSG00000269653,0,0.372492,0.0949352
LINC01904,ENSG00000259837,0,0.0,0.0
MIR4511,ENSG00000264737,0,0.0,0.0
CH507-254M2.6,ENSG00000279895,0,0.0,0.0
MIR4758,ENSG00000284074,0,0.0,0.0
RN7SL443P,ENSG00000241229,0,0.0,0.0
RP11-16E23.3,ENSG00000261544,0,0.353774,0.0
RN7SKP139,ENSG00000222343,0,0.0,0.0
CDY3P,ENSG00000232235,0,0.0,0.0
RP11-13N13.6,ENSG00000265656,0,0.572942,0.172616
TERF1P2,ENSG00000187589,0,0.294963,0.0
RP11-757O6.4,ENSG00000265437,0,0.0,0.0
AC010141.4,ENSG00000242393,0,0.0,0.0
RNU6-255P,ENSG00000252766,0,0.0,0.0
TRAPPC2P3,ENSG00000224964,0,0.0,0.0
RNU1-128P,ENSG00000252513,0,0.0,0.0
RP11-178D12.2,ENSG00000260036,0,0.168867,0.0
KRT18P8,ENSG00000264644,0,0.137107,0.0
RP11-108K3.5,ENSG00000270378,0,0.0,0.0
RP11-118E9.1,ENSG00000274282,0,0.0,0.0
RP11-420M1.2,ENSG00000259180,0,0.531039,0.0
RP11-267C16.2,ENSG00000266003,0,0.0,0.0
RP11-291H24.1,ENSG00000259369,0,0.0,0.0
USP9YP27,ENSG00000235521,0,0.0,0.0
RNU6-903P,ENSG00000212572,0,0.0,0.0
USP9YP23,ENSG00000223555,0,0.0,0.0
MIR941-3,ENSG00000283513,0,0.0,0.0
RN7SL568P,ENSG00000239703,0,0.167147,0.0
GAPDHP19,ENSG00000234529,0,0.0,0.0
RP11-7K9.2,ENSG00000280098,0,0.0,0.0
XKRY,ENSG00000250868,0,0.0,0.0
CD24P2,ENSG00000261333,0,0.0,0.0
ACTG1P2,ENSG00000229129,0,0.0,0.0
MIR941-4,ENSG00000216195,0,0.0,0.0
RP11-973H7.5,ENSG00000266961,0,0.0,0.0
RP11-5N19.3,ENSG00000261072,0,0.327074,0.0
MIR941-2,ENSG00000216141,0,0.0,0.0
RP11-108K3.4,ENSG00000259194,0,0.268933,0.0
RP11-881L2.1,ENSG00000266541,0,0.302652,0.08010244999999999
MIR941-1,ENSG00000283206,0,0.0,0.0
CDY8P,ENSG00000224033,0,0.0,0.0
USP9YP32,ENSG00000237616,0,0.0,0.0
USP9YP34,ENSG00000233378,0,0.0,0.0
CDY7P,ENSG00000237558,0,0.0,0.0
USP9YP6,ENSG00000226116,0,0.0,0.0
USP9YP28,ENSG00000224151,0,0.0,0.0
USP9YP7,ENSG00000224485,0,0.0,0.0
RP11-440L16.1,ENSG00000265712,0,0.0,0.0
RNU1-41P,ENSG00000251970,0,0.0,0.0
RNU6-170P,ENSG00000199702,0,0.0,0.0
OFD1P7Y,ENSG00000238088,0,0.0,0.0
MTCYBP2,ENSG00000217179,0,0.0,0.0
CDY6P,ENSG00000229138,0,0.0,0.0
CDY2B,ENSG00000129873,0,0.0,0.0
RNU7-129P,ENSG00000251937,0,0.0,0.0
ELOCP6,ENSG00000225740,0,0.0,0.0
RN7SL862P,ENSG00000242651,0,0.323734,0.0
OFD1P1Y,ENSG00000226011,0,0.0,0.0
ZNF839P1,ENSG00000217896,0,0.211394,0.0
ZNF415P1,ENSG00000266127,0,0.112122,0.0
RP11-692N5.2,ENSG00000266891,0,0.387792,0.0
RNU1-134P,ENSG00000199805,0,0.199114,0.0
RSL24D1P9,ENSG00000265402,0,0.0,0.0
PRYP1,ENSG00000224166,0,0.0,0.0
RP11-844G16.3,ENSG00000275417,0,0.380493,0.0
RFWD2P1,ENSG00000266613,0,0.0401961,0.0
MIR7973-1,ENSG00000278098,0,0.0,0.0
RP11-794M8.1,ENSG00000267239,0,0.665458,0.0
MIR7973-2,ENSG00000283614,0,0.0,0.0
AC092295.4,ENSG00000228629,0,0.717612,0.0
RP11-756J15.3,ENSG00000267177,0,0.0,0.0
RNU1-46P,ENSG00000207154,0,0.0,0.0
NPBWR2,ENSG00000125522,0,0.502226,0.0
RP11-356K22.1,ENSG00000274837,0,0.0,0.0
C18ORF15,ENSG00000279020,0,0.132077,0.0
FAM224B,ENSG00000230663,0,0.247946,0.0
RPS4XP19,ENSG00000242058,0,0.0666715,0.0
MIR4713,ENSG00000266593,0,0.0,0.0
LLNLR-271C9.1,ENSG00000283525,0,0.869172,0.0726112
TUBB1P2,ENSG00000228578,0,0.0,0.0
SRSF10P1,ENSG00000267717,0,0.106224,0.0
RP11-529I21.2,ENSG00000283076,0,0.0,0.0
RCC2P2,ENSG00000237997,0,0.0,0.0
RP3-461P17.9,ENSG00000237464,0,0.24163,0.0
RP11-476I15.5,ENSG00000278171,0,0.372705,0.0
CICP4,ENSG00000232852,0,0.0734076,0.01031365
HNRNPA3P11,ENSG00000260689,0,0.244763,0.00536415
AKR1B1P6,ENSG00000225212,0,0.0,0.0
THEMIS3P,ENSG00000229442,0,0.110782,0.0
MIR6813,ENSG00000274034,0,0.0,0.0
RP11-31H5.1,ENSG00000225625,0,0.0,0.0
AC007742.3,ENSG00000225896,0,0.0,0.0
RP11-31H5.2,ENSG00000279683,0,0.420919,0.0
RNU6-1287P,ENSG00000199784,0,0.0,0.0
MIR941-5,ENSG00000275842,0,0.0,0.0
HMGB1P33,ENSG00000261174,0,0.996467,0.0
VN1R76P,ENSG00000273762,0,0.0,0.0
CDY5P,ENSG00000226449,0,0.0,0.0
RP11-61L19.1,ENSG00000266805,0,0.459669,0.0400437
STK25P1,ENSG00000267570,0,0.24675,0.0
EIF4A2P1,ENSG00000267336,0,0.929069,0.10478950000000001
MIR4528,ENSG00000263872,0,0.0,0.0
RP11-357E16.1,ENSG00000275578,0,0.0,0.0
SS18L2P2,ENSG00000266201,0,0.0,0.0
TAF9P1,ENSG00000226353,0,0.0,0.0
CLUHP1,ENSG00000238191,0,0.0,0.0
RP11-807E13.3,ENSG00000267656,0,0.324162,0.0
RNA5SP521,ENSG00000252012,0,0.0,0.0
RP11-807E13.2,ENSG00000267032,0,0.272708,0.0
RNA5SP520,ENSG00000252315,0,0.0,0.0
RP11-794M8.2,ENSG00000267286,0,0.190972,0.0
NDUFA3P1,ENSG00000267590,0,0.587392,0.1724425
CDY2A,ENSG00000182415,0,0.0985253,0.0
USP9YP10,ENSG00000238135,0,0.0,0.0
PIGPP4,ENSG00000265564,0,0.0,0.0
OFD1P6Y,ENSG00000242153,0,0.0,0.0
RP11-820I16.2,ENSG00000267661,0,0.184067,0.0
RP11-856M7.1,ENSG00000260779,0,0.22291,0.0
USP9YP14,ENSG00000227494,0,0.0649718,0.0
OFD1P4Y,ENSG00000229406,0,0.0,0.0
HSFY2,ENSG00000169953,0,0.106964,0.0
RP11-820I16.3,ENSG00000266955,0,0.20835,0.0
ELOCP13,ENSG00000225716,0,0.0,0.0
MIR1266,ENSG00000221052,0,0.0,0.0
FAM41AY2,ENSG00000226362,0,0.0,0.0
RP11-703I16.2,ENSG00000267292,0,0.0,0.0
PMM2P1,ENSG00000265038,0,0.0,0.0
AP002414.1,ENSG00000212712,0,0.0829202,0.0
EEF1B2P1,ENSG00000231169,0,0.283342,0.105824
RP11-157F24.1,ENSG00000282909,0,0.0,0.0
RNU6-902P,ENSG00000253021,0,0.0,0.0
TUBB1P1,ENSG00000249726,0,0.0,0.0
RNA5SP523,ENSG00000252667,0,0.0,0.0
RP11-856M7.8,ENSG00000266470,0,0.0,0.0
RP11-856M7.4,ENSG00000264072,0,0.298475,0.0
CCDC58P1,ENSG00000264311,0,0.112631,0.0
CTD-2293H3.1,ENSG00000267672,0,0.389243,0.11272
RNA5SP522,ENSG00000251953,0,0.0,0.0
RNU1-48P,ENSG00000252209,0,0.0,0.0
USP9YP5,ENSG00000249634,0,0.0,0.0
ELOCP12,ENSG00000230412,0,0.0,0.0
AC022486.1,ENSG00000251510,0,0.0,0.0
RP11-712C7.2,ENSG00000267371,0,0.0,0.0
TTTY9B,ENSG00000131007,0,0.0,0.0
OFD1P5Y,ENSG00000240438,0,0.0,0.0
LINC01928,ENSG00000267425,0,0.17938,0.0
GPM6BP1,ENSG00000230458,0,0.0,0.0
HSFY1,ENSG00000172468,0,0.0126125,0.0
MIR7153,ENSG00000283492,0,0.0,0.0
RP11-128P17.4,ENSG00000273119,0,0.962156,0.0
ASNSP6,ENSG00000267333,0,0.370587,0.0
RP11-78A19.2,ENSG00000267455,0,0.625416,0.0
USP9YP1,ENSG00000250951,0,0.0,0.0
RP11-93H10.1,ENSG00000263682,0,0.0583565,0.0
RP11-430B1.1,ENSG00000259398,0,0.131422,0.0
RP11-78A19.4,ENSG00000272703,0,0.399624,0.0
ELOCP7,ENSG00000230377,0,0.0,0.0
RAB9AP4,ENSG00000235479,0,0.0,0.0
RP11-513M1.1,ENSG00000263952,0,0.0,0.0
PRYP5,ENSG00000233546,0,0.0,0.0
CTD-2184D3.1,ENSG00000242327,0,0.299871,0.08786195
TRAPPC2P7,ENSG00000249606,0,0.0,0.0
MIR6788,ENSG00000274838,0,0.0,0.0
RP11-21G15.1,ENSG00000264714,0,0.542051,0.034938750000000005
XKRYP1,ENSG00000238067,0,0.0,0.0
RP11-856M7.7,ENSG00000264503,0,0.0,0.0
CTD-2293H3.2,ENSG00000267345,0,0.415559,0.11505399999999999
FAM224A,ENSG00000233522,0,0.0,0.0
RP11-643A5.1,ENSG00000259301,0,0.0,0.0
USP9YP16,ENSG00000232744,0,0.0,0.0
RP11-56B16.1,ENSG00000259632,0,0.0623649,0.0
RNU6-324P,ENSG00000200827,0,0.0,0.0
CTD-2293H3.3,ENSG00000275547,0,0.232463,0.0
RP11-390M11.1,ENSG00000259619,0,0.404895,0.0
HNRNPA1P74,ENSG00000259550,0,0.0840748,0.0
C20ORF181,ENSG00000279610,0,0.164843,0.0
RNU1-95P,ENSG00000252166,0,0.0,0.0
USP9YP15,ENSG00000233120,0,0.0,0.0
RP11-64C12.7,ENSG00000267116,0,0.484705,0.0
RP11-243E13.2,ENSG00000266102,0,0.688577,0.0
PRYP6,ENSG00000248573,0,0.0,0.0
CCDC58P3,ENSG00000267076,0,0.435614,0.0
RP11-419J16.1,ENSG00000265554,0,0.415925,0.0
TRAPPC2P8,ENSG00000225895,0,0.0,0.0
RP11-56B16.6,ENSG00000274954,0,0.17004,0.0
XKRYP2,ENSG00000230904,0,0.0,0.0
RNA5SP450,ENSG00000223138,0,0.0,0.0
CTD-2308G16.1,ENSG00000259377,0,0.422575,0.0
OFD1P2Y,ENSG00000226611,0,0.0,0.0
RP11-64C12.9,ENSG00000267663,0,0.195394,0.0
RP11-56B16.5,ENSG00000259201,0,0.811798,0.0
RP11-25O3.1,ENSG00000266335,0,0.307481,0.0
USP9YP2,ENSG00000249501,0,0.0,0.0
RPSAP55,ENSG00000214896,0,0.158695,0.0
EEF1A1P22,ENSG00000259612,0,0.895752,0.2619005
RP11-815J4.7,ENSG00000267533,0,0.898139,0.2011105
LINC01887,ENSG00000266604,0,0.966018,0.0
GPM6BP2,ENSG00000236429,0,0.0,0.0
CLUHP2,ENSG00000228945,0,0.0,0.0
RP11-815J4.6,ENSG00000256616,0,0.677482,0.172198
TAF9P2,ENSG00000229302,0,0.0,0.0
CDY9P,ENSG00000232899,0,0.0,0.0
RP11-209E8.1,ENSG00000259237,0,0.376804,0.0
